Date,AEE,AEP,AES,ATO,AWK,CEG,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EVRG,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SO,SRE,VST,WEC,XEL
2023-10-13,71.62358856201172,67.34162139892578,11.49700927734375,104.74656677246094,110.45113372802734,111.69406127929688,49.513710021972656,25.691566467285156,36.72895050048828,89.11406707763672,79.9095230102539,80.12667083740234,57.23933410644531,48.46889114379883,42.686676025390625,44.5661735534668,36.012760162353516,31.741756439208984,45.31940841674805,50.21929168701172,23.64032745361328,38.941062927246094,16.000829696655273,55.60973358154297,67.40975952148438,21.809589385986328,60.51049041748047,63.7813835144043,30.892127990722656,74.76673126220703,53.62869644165039
2023-10-16,71.96356201171875,68.77942657470703,11.977507591247559,104.99913787841797,112.26641082763672,114.77892303466797,49.761192321777344,25.88726043701172,37.02713394165039,89.63309478759766,80.61236572265625,80.70926666259766,57.640159606933594,49.49939727783203,43.43956756591797,44.99443054199219,36.2110710144043,32.24106216430664,45.77488327026367,50.11790466308594,23.94293785095215,39.444332122802734,16.12860107421875,55.692054748535156,68.15785217285156,22.074337005615234,61.3742790222168,65.08473205566406,31.526763916015625,75.76339721679688,54.2664909362793
2023-10-17,72.03706359863281,68.4267578125,12.01245403289795,105.44813537597656,112.56584167480469,115.09330749511719,49.761192321777344,26.036359786987305,36.7552604675293,89.71502685546875,80.16181182861328,80.92774963378906,57.831851959228516,48.84762191772461,43.243370056152344,44.691078186035156,36.11191940307617,32.169734954833984,45.565364837646484,49.92436599731445,23.96127700805664,39.90011215209961,16.06962776184082,55.61888122558594,67.84615325927734,22.101722717285156,61.0196647644043,64.77266693115234,31.800140380859375,75.59123229980469,54.220924377441406
2023-10-18,72.1197509765625,67.974609375,12.117290496826172,104.65301513671875,110.54470825195312,114.03227233886719,49.449554443359375,25.794071197509766,35.746707916259766,88.42206573486328,79.46797943115234,80.36334991455078,57.16091537475586,47.9932746887207,43.22511672973633,43.90593338012695,35.97669982910156,31.937910079956055,45.383174896240234,49.067256927490234,23.823726654052734,39.37786102294922,15.932026863098145,55.051815032958984,67.43648529052734,21.97391700744629,60.55595397949219,64.63499450683594,31.6536865234375,75.21070098876953,54.05692672729492
2023-10-19,71.3479232788086,67.29640197753906,12.091080665588379,102.98799896240234,109.49671936035156,112.28353118896484,49.0462532043457,25.59838104248047,35.64146423339844,88.08515930175781,79.0985107421875,79.80804443359375,55.766746520996094,47.47361755371094,42.60454559326172,43.290306091308594,35.85049819946289,31.795246124267578,45.0461311340332,48.28388214111328,23.502775192260742,38.703670501708984,15.725628852844238,54.72254943847656,67.06243133544922,21.745685577392578,60.41047286987305,63.836456298828125,31.35101890563965,74.70330810546875,53.801815032958984
2023-10-20,70.13505554199219,66.32882690429688,12.082345008850098,101.75328826904297,108.35514068603516,110.1319808959961,48.49630355834961,25.29086685180664,35.09772872924805,88.00321960449219,78.42269134521484,79.25274658203125,54.64269256591797,47.12131118774414,42.47222137451172,43.15647506713867,35.426815032958984,31.456432342529297,44.47222900390625,47.887577056884766,23.126808166503906,38.48527908325195,15.74528694152832,54.2377815246582,66.10948181152344,21.6909122467041,59.76491165161133,62.92778778076172,31.175273895263672,73.57075500488281,52.936248779296875
2023-10-23,68.98650360107422,66.32882690429688,12.23086166381836,100.82723236083984,108.0744400024414,110.14180755615234,48.22134017944336,24.974031448364258,34.667991638183594,87.38406372070312,77.79193115234375,78.82489776611328,53.88460922241211,46.205299377441406,41.486610412597656,43.11186218261719,34.61551284790039,31.19786262512207,44.18073654174805,47.482059478759766,22.631624221801758,38.58973693847656,15.470088958740234,54.10973358154297,65.07638549804688,21.61787986755371,59.49213790893555,62.542293548583984,31.136219024658203,72.96369934082031,52.89068603515625
2023-10-24,70.1626205444336,67.58578491210938,12.693887710571289,101.65037536621094,110.19847869873047,112.26387786865234,49.165409088134766,25.458600997924805,35.38713073730469,88.95928192138672,79.08051300048828,80.08114624023438,55.81901931762695,47.58811569213867,42.16194152832031,43.66503143310547,35.03017807006836,31.830915451049805,45.037010192871094,50.79990768432617,23.135974884033203,39.94758987426758,15.912370681762695,55.317054748535156,66.2163314819336,22.037822723388672,60.41956329345703,64.04756164550781,31.927082061767578,73.91506958007812,53.82914352416992
2023-10-25,70.61283874511719,68.14643096923828,12.824934005737305,101.3510513305664,109.01013946533203,110.06319427490234,49.90784454345703,25.58906364440918,35.553768157958984,89.17781829833984,79.43193054199219,80.39066314697266,55.15678787231445,47.75545883178711,42.23494338989258,43.62935256958008,35.15637969970703,31.88441276550293,45.128108978271484,52.03487777709961,23.20933723449707,39.71970748901367,15.892714500427246,55.417659759521484,66.23416900634766,22.25691795349121,60.56504440307617,64.405517578125,32.00518035888672,74.58554077148438,54.18449020385742
2023-10-26,70.79661560058594,68.5171890258789,13.017131805419922,101.73455810546875,110.43240356445312,110.74107360839844,50.57695007324219,25.71952247619629,35.93088150024414,89.5511245727539,80.37808227539062,81.2918701171875,55.496620178222656,47.70261764526367,42.5269775390625,43.8524055480957,35.291603088378906,32.15190124511719,45.3558464050293,53.057891845703125,23.585308074951172,40.07102584838867,15.607686042785645,55.975589752197266,66.87539672851562,22.585569381713867,61.06513214111328,64.9837646484375,32.12234878540039,75.31941986083984,54.457828521728516
2023-10-27,69.26215362548828,67.7575912475586,12.886087417602539,99.26508331298828,108.90721893310547,108.83514404296875,49.74285888671875,24.871524810791016,35.150352478027344,88.2399673461914,78.87324523925781,79.62599182128906,53.97174835205078,46.82184600830078,41.69651412963867,43.11186218261719,34.64255905151367,31.322694778442383,44.57243728637695,51.832130432128906,23.06261444091797,39.55827713012695,15.538888931274414,54.978633880615234,65.69979858398438,22.165632247924805,60.492305755615234,63.99249267578125,31.263145446777344,74.05095672607422,53.127586364746094
