Date,APA,BKR,COP,CTRA,CVX,DVN,EOG,EQT,EXE,FANG,HAL,KMI,MPC,OKE,OXY,PSX,SLB,TPL,TRGP,VLO,WMB,XOM
2022-05-11,33.21623229980469,29.484697341918945,84.9108657836914,,137.6759490966797,53.23984146118164,100.644287109375,35.64365005493164,70.7582778930664,105.29264068603516,31.785171508789062,14.936907768249512,83.8363265991211,49.860923767089844,56.3189811706543,78.19319152832031,34.79021072387695,134.3663787841797,62.97943878173828,106.9383316040039,28.657243728637695,75.1169662475586
2022-05-12,32.9820671081543,28.95833969116211,85.39095306396484,,138.98391723632812,53.18222427368164,99.9970474243164,35.549381256103516,69.33047485351562,106.78035736083984,31.666059494018555,14.864317893981934,84.54742431640625,50.67605209350586,55.49435043334961,78.18463134765625,35.38864517211914,136.47511291503906,62.558292388916016,106.92945098876953,28.790300369262695,75.45797729492188
2022-05-13,35.68794250488281,30.954833984375,88.2287826538086,,141.65036010742188,56.5488166809082,103.12531280517578,36.011295318603516,70.47928619384766,112.15130615234375,33.07708740234375,15.114340782165527,87.41004180908203,52.177207946777344,60.04859924316406,81.10829162597656,36.93910217285156,142.3988800048828,65.25910949707031,110.7391586303711,28.931676864624023,77.69635772705078
2022-05-16,36.78070068359375,31.698997497558594,90.85539245605469,,145.9875030517578,58.433773040771484,104.85128021240234,37.4819221496582,73.05590057373047,110.36099243164062,34.42401123046875,15.638583183288574,87.94792175292969,52.613037109375,63.45958709716797,83.23462677001953,38.2084846496582,144.23057556152344,66.04646301269531,113.47434997558594,29.472219467163086,79.52379608154297
2022-05-17,37.41379928588867,31.907716751098633,92.16437530517578,,146.84820556640625,59.742549896240234,105.7308349609375,40.036659240722656,74.2457275390625,110.4870834350586,34.70804977416992,15.920870780944824,89.47042846679688,53.72678756713867,63.665767669677734,83.78333282470703,38.94291305541992,147.34727478027344,66.79721069335938,113.72299194335938,29.854759216308594,80.53804779052734
2022-05-18,35.08086013793945,31.435821533203125,89.97695922851562,,142.977294921875,57.553016662597656,101.71469116210938,38.122955322265625,72.9737548828125,107.88985443115234,32.98548126220703,15.565996170043945,88.24141693115234,52.29020309448242,60.2547607421875,81.89708709716797,37.292724609375,142.6422119140625,63.876651763916016,110.72138977050781,29.29758071899414,79.261474609375
2022-05-19,35.4017448425293,31.735294342041016,90.08893585205078,,141.95639038085938,57.21554183959961,100.98446655273438,38.198387145996094,73.38652038574219,109.11703491210938,33.04044723510742,15.340169906616211,87.82869720458984,51.079593658447266,59.93614196777344,81.73419189453125,37.03883361816406,142.87815856933594,63.089298248291016,110.34842681884766,29.122940063476562,79.68991088867188
2022-05-20,36.13024139404297,31.35413932800293,90.4420166015625,,142.77308654785156,57.553016662597656,101.2749252319336,38.50947189331055,76.76438903808594,109.50365447998047,33.62686538696289,15.348236083984375,88.56243896484375,51.28135681152344,59.28018569946289,81.24046325683594,37.28364944458008,144.5444793701172,63.57452392578125,109.21172332763672,29.422321319580078,80.3194351196289
2022-05-23,38.289737701416016,32.40684509277344,93.88677978515625,,146.09100341796875,58.49138641357422,106.27018737792969,41.931488037109375,80.7571792602539,114.40392303466797,35.12036895751953,15.45308780670166,88.8834457397461,51.297508239746094,61.30428695678711,82.35784912109375,39.722686767578125,148.1488494873047,63.40974807739258,110.08200073242188,29.954551696777344,82.09442901611328
2022-05-24,37.830081939697266,32.92412567138672,94.28291320800781,,146.87371826171875,57.93991470336914,107.24932861328125,42.53480911254883,82.44189453125,114.12653350830078,35.2578010559082,15.43695068359375,89.24112701416016,51.43470001220703,60.976314544677734,83.82171630859375,39.80428695678711,150.271240234375,63.14422607421875,110.30402374267578,30.11256217956543,82.54035949707031
2022-05-25,39.503910064697266,32.41592025756836,95.76416015625,,149.23033142089844,59.215755462646484,110.41912078857422,44.16569519042969,83.60436248779297,119.14449310302734,35.532684326171875,15.638583183288574,90.81867218017578,52.57267761230469,62.21327209472656,85.82262420654297,40.84699249267578,156.60891723632812,64.53583526611328,113.08360290527344,30.511730194091797,84.20165252685547
2022-05-26,39.755409240722656,33.66827392578125,97.44348907470703,,150.23414611816406,60.75499725341797,110.95846557617188,44.68418502807617,84.40460968017578,123.07814025878906,36.79713821411133,15.824091911315918,91.2405776977539,53.12148666381836,64.34046936035156,85.47615051269531,42.33399200439453,160.833740234375,65.04853820800781,113.77627563476562,30.703001022338867,84.49893951416016
2022-05-27,41.29914855957031,33.905372619628906,98.69219207763672,,151.67196655273438,62.393009185791016,113.55567932128906,45.655174255371094,86.88957977294922,128.31460571289062,37.89665603637695,16.082176208496094,93.64358520507812,54.11418914794922,66.40205383300781,88.1180419921875,43.71217346191406,165.79165649414062,66.66902160644531,117.05316925048828,31.152067184448242,85.32958984375
2022-05-31,40.77010726928711,32.811058044433594,96.76314544677734,,148.59222412109375,61.652198791503906,113.64698028564453,44.985843658447266,82.02915954589844,127.77668762207031,37.216644287109375,15.88054370880127,93.3592529296875,53.14569854736328,64.94955444335938,87.32115936279297,41.82390594482422,164.9458465576172,65.93659210205078,115.090576171875,30.819427490234375,83.9393539428711
2022-06-01,41.29914855957031,34.115108489990234,99.68257904052734,,150.00450134277344,62.95272445678711,116.11137390136719,46.946678161621094,84.23613739013672,128.50796508789062,38.04368209838867,16.146699905395508,95.30366516113281,53.952762603759766,65.98973846435547,89.3740234375,42.47911834716797,168.30055236816406,68.72897338867188,117.7103271484375,31.127119064331055,85.5481948852539
2022-06-02,41.16905975341797,33.659156799316406,99.00224304199219,,149.73223876953125,62.81280517578125,115.70482635498047,46.06996536254883,82.58511352539062,129.3568878173828,37.71286392211914,16.098308563232422,95.63385009765625,54.404727935791016,64.94020080566406,89.2181167602539,42.1333122253418,171.96925354003906,70.20296478271484,118.66050720214844,31.384923934936523,85.39952850341797
2022-06-03,41.888877868652344,34.48900604248047,101.72357940673828,,151.0934600830078,63.39723587036133,118.22734069824219,45.24038314819336,83.21687316894531,129.99566650390625,38.54909133911133,16.074111938476562,96.87202453613281,54.2917366027832,65.867919921875,90.48275756835938,43.198020935058594,176.72909545898438,70.81637573242188,120.25897979736328,31.193653106689453,86.64112854003906
2022-06-06,42.10569763183594,34.36133575439453,101.0863037109375,,150.43836975097656,63.42191696166992,117.0905532836914,46.21137237548828,84.02555084228516,130.96224975585938,37.97016143798828,15.961195945739746,100.32978820800781,54.18682098388672,65.23069763183594,91.83402252197266,42.970523834228516,177.1409149169922,69.9191665649414,123.16292572021484,31.110488891601562,86.42254638671875
