sector,symbol_a,security_a,symbol_b,security_b,n_days,pearson_r,p_value,mean_log_rel_pe,ci99_low,ci99_high,exp_mean_log_rel_pe
Health Care,ISRG,Intuitive Surgical,JNJ,Johnson & Johnson,1255,-0.18477292669388265,4.220755595672653e-11,1.4261369740002068,1.398691012423575,1.4535829355768386,4.162587907490538
Health Care,ABBV,AbbVie,SOLV,Solventum,584,-0.26833945949111887,4.336462871218347e-11,1.160699212290646,1.0254123639366823,1.2959860606446099,3.1921644966266847
Health Care,ABT,Abbott Laboratories,VTRS,Viatris,734,0.23988620283791864,4.567203479107592e-11,1.5927995252724618,1.4828485225765335,1.70275052796839,4.917496331504003
Health Care,BIIB,Biogen,WST,West Pharmaceutical Services,1255,0.18348331422174025,5.781667163815355e-11,-0.9389825697784345,-0.9645238611699181,-0.913441278386951,0.39102547417417194
Health Care,AMGN,Amgen,ELV,Elevance Health,1255,0.18344991460096513,5.828803948934591e-11,0.22408961551377543,0.18846762177262674,0.2597116092549241,1.2511831398243263
Health Care,A,Agilent Technologies,MRNA,Moderna,550,0.2743733718199882,5.908957142796989e-11,0.9564570955980006,0.8636766730070542,1.049237518188947,2.602459854381505
Health Care,A,Agilent Technologies,CI,Cigna,1255,0.1826497769771708,7.077203295683337e-11,0.6562702335949124,0.6309144584335324,0.6816260087562924,1.9275894518370973
Health Care,IQV,IQVIA,RVTY,Revvity,705,0.24204387251626047,7.396835123386356e-11,-0.4978797297473363,-0.5465385402878291,-0.4492209192068434,0.6078180329350373
Health Care,MCK,McKesson Corporation,MRNA,Moderna,550,-0.27278485758377047,7.686303482329458e-11,0.21433773373790108,0.11258491469809877,0.31609055277770337,1.2390410501016333
Health Care,LLY,Lilly (Eli),MRNA,Moderna,550,0.27212132761439767,8.5743834811072e-11,1.3021111423570295,1.2114139546436355,1.3928083300704235,3.677051257876606
Health Care,RMD,ResMed,STE,Steris,1255,-0.1814617413497515,9.425532446181081e-11,-0.05446507044242495,-0.08347220411959269,-0.025457936765257212,0.9469915862772678
Health Care,MTD,Mettler Toledo,REGN,Regeneron Pharmaceuticals,1255,-0.18139525757391484,9.57734946558914e-11,0.7554732574945237,0.7250247101641843,0.785921804824863,2.128618669755154
Health Care,BAX,Baxter International,PODD,Insulet Corporation,924,-0.21030441288324594,1.0723343287975301e-10,-2.4678269821470153,-2.5805362939508942,-2.3551176703431365,0.08476886326013097
Health Care,CAH,Cardinal Health,CNC,Centene Corporation,1050,0.19725034857137327,1.1372923237755217e-10,0.44896932161214353,0.385590305080448,0.5123483381438391,1.5666965927364596
Health Care,IDXX,Idexx Laboratories,UHS,Universal Health Services,1255,0.18055053675050503,1.17270514361471e-10,1.495759501159107,1.4773876891959243,1.5141313131222895,4.46272471062057
Health Care,BSX,Boston Scientific,MOH,Molina Healthcare,1255,-0.1801583699546494,1.287876796101353e-10,0.7090661606668175,0.6411721817349288,0.7769601395987061,2.0320927242071134
Health Care,CNC,Centene Corporation,VTRS,Viatris,734,-0.23386033254888888,1.4156605584390446e-10,1.143500154744934,1.0229900486539416,1.2640102608359263,3.137731713831523
Health Care,BDX,Becton Dickinson,CNC,Centene Corporation,1050,-0.19471522600646501,1.9788135491959446e-10,0.5504177539543229,0.5068950252914555,0.5939404826171903,1.7339772424327569
Health Care,CNC,Centene Corporation,PFE,Pfizer,924,-0.2072617347799563,2.0060490637002776e-10,0.10820943145295352,0.04175776596465218,0.17466109694125487,1.1142810864580703
Health Care,JNJ,Johnson & Johnson,ZBH,Zimmer Biomet,1255,-0.17825031562560534,2.0255159773511083e-10,-0.2951505571924341,-0.32589282176630013,-0.2644082926185681,0.7444195013183216
Health Care,RMD,ResMed,VTRS,Viatris,734,-0.2313315626100886,2.2550033708461701e-10,2.0974853079156506,1.9738192454032006,2.2211513704281005,8.14566030820694
Health Care,DVA,DaVita,IQV,IQVIA,1255,-0.1774536668174295,2.4435027925190643e-10,-0.5941137248371636,-0.6171798551905449,-0.5710475944837824,0.5520516187564111
Health Care,CVS,CVS Health,HSIC,Henry Schein,1255,0.17744409774214334,2.449002639548112e-10,-0.3633683292552001,-0.4184291752415744,-0.30830748326882573,0.6953302758441922
Health Care,COO,Cooper Companies (The),MOH,Molina Healthcare,1255,0.17727542689439632,2.547952633062988e-10,-0.02852383298623941,-0.11040552304835877,0.05335785707587995,0.9718791310881576
Health Care,IQV,IQVIA,JNJ,Johnson & Johnson,1255,-0.17717866591570114,2.606466246641446e-10,0.5158334715137004,0.48730971379010085,0.5443572292373,1.6750340132917632
Health Care,MCK,McKesson Corporation,WST,West Pharmaceutical Services,1255,-0.1771230817818852,2.6406698860185867e-10,-0.8041266996938968,-0.8349683817479426,-0.773285017639851,0.4474785391186844
Health Care,MOH,Molina Healthcare,UNH,UnitedHealth Group,1255,0.1770433451155936,2.6905014199379114e-10,-0.14414089743547331,-0.1865919313314104,-0.10168986353953625,0.8657657552905317
Health Care,DVA,DaVita,SOLV,Solventum,584,0.2573800702808302,2.733090735866196e-10,-0.3886391664891249,-0.4852484793942591,-0.2920298535839907,0.6779788633761477
Health Care,CAH,Cardinal Health,ELV,Elevance Health,1255,0.17672401992248882,2.899418355280817e-10,0.2951722270691311,0.243867229523963,0.3464772246142992,1.3433577013236664
Health Care,ELV,Elevance Health,MRNA,Moderna,550,-0.2641294883900965,3.126426212011637e-10,0.4088109553438656,0.31102360548564745,0.5065983052020837,1.5050271762456169
Health Care,MRK,Merck & Co.,STE,Steris,1255,0.17626632368422263,3.2266934523855115e-10,-0.41730281219469045,-0.4881291786185018,-0.3464764457708791,0.6588213905844917
Health Care,CAH,Cardinal Health,PFE,Pfizer,1129,0.18427790837207036,4.418178810958681e-10,0.5046831350393458,0.453551278080177,0.5558149919985146,1.6564605629838127
Health Care,GEHC,GE HealthCare,PODD,Insulet Corporation,705,-0.23199284899437525,4.5422817338170667e-10,-1.1150797888803698,-1.1597081770392323,-1.0704514007215074,0.3278891159503991
Health Care,BAX,Baxter International,WAT,Waters Corporation,924,0.20318172529553277,4.57715232658651e-10,-0.6397895603181403,-0.70039898760404,-0.5791801330322406,0.5274033989693657
Health Care,JNJ,Johnson & Johnson,PODD,Insulet Corporation,1255,-0.17470065500226098,4.6420971834108544e-10,-2.179920752429221,-2.2616744485158806,-2.098167056342561,0.1130504892621201
Health Care,DHR,Danaher Corporation,IQV,IQVIA,1255,0.17424264170425574,5.160017586134871e-10,0.18549108721960517,0.1616055144455552,0.20937665999365512,1.2038094704378732
Health Care,ABBV,AbbVie,MRNA,Moderna,550,-0.26072442859369,5.355656314427548e-10,-0.10808502721475169,-0.2065338978864698,-0.009636156543033583,0.8975512769006907
Health Care,CAH,Cardinal Health,DXCM,Dexcom,1255,-0.1731036245370797,6.704389640783393e-10,-1.3651101278265694,-1.4469432799849855,-1.2832769756681532,0.2553525530178725
Health Care,DGX,Quest Diagnostics,WST,West Pharmaceutical Services,1255,-0.17290311595187993,7.019362684562961e-10,-0.9942683159485811,-1.0244402962798234,-0.9640963356173389,0.36999406428386805
Health Care,BDX,Becton Dickinson,MOH,Molina Healthcare,1255,0.17288055114446246,7.05569898618168e-10,0.13314127723573518,0.0799949872483634,0.18628756722310696,1.1424113836529446
Health Care,CI,Cigna,WAT,Waters Corporation,1255,0.1728599989934205,7.088953729430275e-10,-0.7199066924738429,-0.7453540318639792,-0.6944593530837065,0.4867976757277968
Health Care,PODD,Insulet Corporation,SOLV,Solventum,584,-0.25142055345133607,7.17921615341653e-10,0.9150747383277184,0.8013807672902267,1.02876870936521,2.4969618636853435
Health Care,DVA,DaVita,STE,Steris,1255,0.17257346376348845,7.568801858108739e-10,-0.8270480056868339,-0.8494687272364677,-0.8046272841372001,0.43733840313162053
Health Care,ELV,Elevance Health,REGN,Regeneron Pharmaceuticals,1255,0.17247914557288643,7.733566928775669e-10,-0.04573647781130543,-0.07213845509629378,-0.019334500526317074,0.9552936701027396
Health Care,A,Agilent Technologies,LH,Labcorp,1255,0.172255018565288,8.139238596673746e-10,0.46107011657973035,0.41257578802630235,0.5095644451331584,1.585770036153724
Health Care,DVA,DaVita,INCY,Incyte,1255,0.17190003779742088,8.824525009829309e-10,-0.885696654532221,-0.961154610493978,-0.810238698570464,0.41242675420724684
Health Care,HCA,HCA Healthcare,IDXX,Idexx Laboratories,1255,0.1716094083872373,9.427139580574536e-10,-1.2471473247995681,-1.2621804858544028,-1.2321141637447335,0.2873232688513299
Health Care,BIIB,Biogen,ISRG,Intuitive Surgical,1255,0.17154463514185098,9.566809642434982e-10,-1.389168954825059,-1.4155153288555529,-1.362822580794565,0.24928238349580673
Health Care,CRL,Charles River Laboratories,MTD,Mettler Toledo,924,-0.1987448759768194,1.1009954236279357e-09,-0.170828105988978,-0.24932446574842576,-0.09233174622953023,0.84296646190483
Health Care,DVA,DaVita,WAT,Waters Corporation,1255,0.1704904058310493,1.2144512019373127e-09,-0.7412638799908161,-0.7586871382008349,-0.7238406217807973,0.4765112816985027
Health Care,MRNA,Moderna,TMO,Thermo Fisher Scientific,550,0.25544637927888775,1.2150413286523314e-09,-0.784775006487269,-0.8757527809049924,-0.6937972320695455,0.45622233730529993
Health Care,ELV,Elevance Health,HUM,Humana,1255,0.17018018943604835,1.3024050755380772e-09,-0.27401716611438715,-0.2907872354530927,-0.2572470967756816,0.7603190234255309
Health Care,IQV,IQVIA,TECH,Bio-Techne,1255,0.16988613177838735,1.3914857396894578e-09,-0.8526938039931921,-0.8800323611400829,-0.8253552468463012,0.4262651092920402
Health Care,HSIC,Henry Schein,HUM,Humana,1255,0.16950061379697587,1.5173021191765538e-09,-0.0012001437272878125,-0.02080878980116512,0.018408502346589493,0.9988005761571782
Health Care,DVA,DaVita,MRK,Merck & Co.,1255,0.16908620081317421,1.664894943692827e-09,-0.4097451934921434,-0.4813457936740344,-0.3381445933102524,0.6638193740850211
Health Care,DVA,DaVita,MDT,Medtronic,1255,0.16858929574960024,1.8603524778403323e-09,-0.33610660529251357,-0.35725995377384945,-0.3149532568111777,0.714546927271415
Health Care,A,Agilent Technologies,VTRS,Viatris,734,0.21816899997123823,2.332892675126272e-09,1.8860275945115392,1.7731903678627534,1.998864821160325,6.593126022314238
Health Care,CI,Cigna,COR,Cencora,705,-0.22248546276260125,2.344743937358257e-09,-0.48581698681434177,-0.5277882839689516,-0.44384568965973187,0.6151943856958755
Health Care,MRK,Merck & Co.,WST,West Pharmaceutical Services,1255,0.1674732993336123,2.3842108050017658e-09,-0.644485648784902,-0.7172790496729876,-0.5716922478968164,0.5249324723361616
Health Care,MRK,Merck & Co.,ZBH,Zimmer Biomet,1255,0.16626095050651157,3.1158742891065562e-09,0.03631438297624626,-0.03305638197933505,0.10568514793182757,1.036981804676454
Health Care,A,Agilent Technologies,UNH,UnitedHealth Group,1255,0.16566498583118677,3.55146206056611e-09,0.2064766154617691,0.18563685025339133,0.22731638067014687,1.2293389863564108
Health Care,BAX,Baxter International,IDXX,Idexx Laboratories,924,-0.1921618925436715,3.9026169773418585e-09,-1.2406551751947046,-1.304626195484104,-1.176684154905305,0.2891946826739
Health Care,MDT,Medtronic,WST,West Pharmaceutical Services,1255,0.16519479063176182,3.9363809346480195e-09,-0.7181242369845318,-0.7395298951793767,-0.6967185787896868,0.48766614469077907
Health Care,A,Agilent Technologies,AMGN,Amgen,1255,0.16452109962096964,4.559382682339631e-09,0.3712589039235398,0.3366159079882935,0.40590189985878605,1.449558321144734
Health Care,HCA,HCA Healthcare,RMD,ResMed,1255,-0.16288982246732925,6.491265849661163e-09,-0.7472875966147865,-0.7684237342306516,-0.7261514589989214,0.47364954058141934
Health Care,WST,West Pharmaceutical Services,ZBH,Zimmer Biomet,1255,0.1627126278756647,6.743765649740492e-09,0.6808000317611482,0.6590898482031583,0.7025102153191382,1.975457528968376
Health Care,MRNA,Moderna,UNH,UnitedHealth Group,550,-0.24368812028155823,7.05993251727743e-09,-0.7555373483370884,-0.8539344823902733,-0.6571402142839036,0.4697581231523389
Health Care,ABT,Abbott Laboratories,MOH,Molina Healthcare,1255,0.16233699334414933,7.310986245219534e-09,0.10869011964695051,0.06471680048573467,0.15266343880816635,1.1148168369752833
Health Care,EW,Edwards Lifesciences,HCA,HCA Healthcare,1255,-0.1622005110630684,7.528343025824903e-09,0.7110924771637549,0.6677499275530068,0.754435026774503,2.036214561880978
Health Care,CI,Cigna,MRK,Merck & Co.,1255,0.16212332334599294,7.654034404836333e-09,-0.3883880059751702,-0.45891033326528285,-0.31786567868505755,0.678149166281711
Health Care,CI,Cigna,JNJ,Johnson & Johnson,1255,-0.1620750340070483,7.73370193704803e-09,-0.05692306580648992,-0.09300995330828825,-0.02083617830469159,0.9446667437449809
Health Care,CVS,CVS Health,LLY,Lilly (Eli),1255,-0.16159087064104544,8.578311424249292e-09,-1.3285135509391484,-1.4012884497480473,-1.2557386521302494,0.26487068560665517
Health Care,CI,Cigna,CVS,CVS Health,1255,-0.16156674137582908,8.622668058931383e-09,0.029629592710503458,-0.036673523908763855,0.09593270932977077,1.0300729167639033
Health Care,BDX,Becton Dickinson,INCY,Incyte,1255,0.16156047971077153,8.63421517572929e-09,-0.42554546908184265,-0.5026979324449096,-0.3483930057187757,0.6534132711679275
Health Care,SOLV,Solventum,TMO,Thermo Fisher Scientific,584,0.23464516875219174,9.545331289992336e-09,-0.3073487327425821,-0.4056650738670604,-0.20903239161810383,0.7353941001833167
Health Care,TMO,Thermo Fisher Scientific,ZTS,Zoetis,1255,-0.16029834486887087,1.1295696581121437e-08,-0.10825827481799208,-0.13451904098985526,-0.08199750864612891,0.8973957917622849
Health Care,INCY,Incyte,UHS,Universal Health Services,1255,0.1601750050854849,1.1594908137590003e-08,1.1090134922621373,1.0356639848208193,1.1823629997034553,3.031366452429732
Health Care,ISRG,Intuitive Surgical,ZTS,Zoetis,1255,0.1600954298755397,1.1792018158809234e-08,0.7611194958008705,0.7384627579560495,0.7837762336456914,2.1406713521665437
Health Care,ELV,Elevance Health,WAT,Waters Corporation,1255,0.15950858415752653,1.3349504679368944e-08,-0.6589849783162456,-0.6729668027928297,-0.6450031538396614,0.5173762161415496
Health Care,BSX,Boston Scientific,UNH,UnitedHealth Group,1255,0.1592097970545685,1.4217404206392037e-08,0.564925263231344,0.5261538749059397,0.6036966515567482,1.7593162921935652
Health Care,CAH,Cardinal Health,MRK,Merck & Co.,1255,0.15918010301068075,1.4306589817569336e-08,-0.032294064748441924,-0.09506368029976178,0.030475550802877928,0.9682218203060258
Health Care,BAX,Baxter International,DVA,DaVita,924,0.18496786015286995,1.4799938376113337e-08,0.061952100948448725,-0.0012190606162536602,0.12512326251315112,1.06391138316135
Health Care,ALGN,Align Technology,CAH,Cardinal Health,1255,0.1590075254055652,1.4835769024752542e-08,0.5796589445768624,0.524573389420811,0.6347444997329138,1.7854293965204509
Health Care,MRNA,Moderna,REGN,Regeneron Pharmaceuticals,550,0.237937860512436,1.6160310366479277e-08,-0.18704358984283856,-0.2756165278982882,-0.0984706517873889,0.8294075818512824
Health Care,MOH,Molina Healthcare,TECH,Bio-Techne,1255,0.15811552463671422,1.7888292476020716e-08,-1.1197976206157125,-1.1735125584554589,-1.0660826827759662,0.32634583360922004
Health Care,ABBV,AbbVie,CAH,Cardinal Health,1255,0.15760558638644237,1.9898409119643058e-08,0.29277424006241554,0.23518257436534912,0.35036590575948195,1.3401402063079497
Health Care,IDXX,Idexx Laboratories,PFE,Pfizer,1129,-0.16596353605058245,2.0321794246988404e-08,1.4661063764147841,1.4106159008485017,1.5215968519810665,4.332333781658124
Health Care,COO,Cooper Companies (The),INCY,Incyte,1255,0.15721304830490865,2.159328965681038e-08,-0.5872105793038173,-0.6806778636676816,-0.49374329493995295,0.5558756953152663
Health Care,BMY,Bristol Myers Squibb,LLY,Lilly (Eli),1005,0.17487601861678606,2.404827689929572e-08,-1.512562307999038,-1.5503450833756447,-1.4747795326224313,0.22034466312044665
Health Care,DGX,Quest Diagnostics,HUM,Humana,1255,0.1566203428117825,2.4420538449299044e-08,-0.2963335414604935,-0.3251039002314422,-0.2675631826895448,0.7435393854436823
Health Care,CNC,Centene Corporation,HUM,Humana,1050,0.17047495869056037,2.7261206637485167e-08,-0.4578721319979796,-0.4793276330549717,-0.4364166309409875,0.6326283639606965
Health Care,ALGN,Align Technology,SOLV,Solventum,584,0.22737087569942876,2.7630708840022344e-08,0.41334329493504174,0.3189895789963214,0.5076970108737621,1.5118639520937622
Health Care,ELV,Elevance Health,MOH,Molina Healthcare,1255,0.1552032230371864,3.271187174545371e-08,-0.24473100654007274,-0.28791605365953393,-0.20154595942061154,0.7829151089635145
Health Care,HSIC,Henry Schein,MOH,Molina Healthcare,1255,0.1540412186966212,4.14903743491349e-08,0.028086015847026635,-0.019366236952847317,0.07553826864690058,1.028484146551817
Health Care,ALGN,Align Technology,STE,Steris,1255,0.15366592244667954,4.4784477475010646e-08,0.13006206763372993,0.10348290348043428,0.1566412317870256,1.138899069901251
Health Care,BIIB,Biogen,SYK,Stryker Corporation,1255,0.1533463729212507,4.7787676560946167e-08,-0.7597858505516367,-0.7875074259884456,-0.7320642751148279,0.4677665882416249
Health Care,DXCM,Dexcom,UHS,Universal Health Services,1255,0.15285058428234788,5.283673487176195e-08,1.9658780943001872,1.9247543202909587,2.0070018683094157,7.1411804677272395
Health Care,BAX,Baxter International,HCA,HCA Healthcare,924,0.17777249501299625,5.331428759276432e-08,0.07051148563701716,0.008335055899497484,0.13268791537453684,1.073056894101919
Health Care,DVA,DaVita,SYK,Stryker Corporation,1255,0.15232380625581687,5.876645054896418e-08,-0.8750341230502475,-0.895351067048095,-0.8547171790524001,0.4168477953175553
Health Care,JNJ,Johnson & Johnson,TMO,Thermo Fisher Scientific,1255,-0.1523064367259637,5.8972551847626466e-08,-0.5567592033813442,-0.5838019344740106,-0.5297164722886778,0.5730632391311444
Health Care,VRTX,Vertex Pharmaceuticals,WAT,Waters Corporation,1006,0.16969446433922722,6.131913567675708e-08,-0.22067504044130098,-0.242108317787043,-0.19924176309555897,0.8019772481235351
Health Care,DGX,Quest Diagnostics,IQV,IQVIA,1255,-0.15152907215889794,6.894805234790123e-08,-0.5341511985086994,-0.5657884906425024,-0.5025139063748965,0.5861666181481943
Health Care,BIIB,Biogen,SOLV,Solventum,584,-0.22083697255838725,6.966092016994617e-08,-0.26951715943809423,-0.38609700820904214,-0.15293731066714633,0.763748173920412
Health Care,PFE,Pfizer,UNH,UnitedHealth Group,1129,0.15950537641422108,7.121837621121383e-08,-0.6218953545774375,-0.6719837819424217,-0.5718069272124533,0.5369258077797547
Health Care,BMY,Bristol Myers Squibb,MOH,Molina Healthcare,1005,0.16852841733056637,7.680408507265378e-08,-0.6971937111982539,-0.7616702594034781,-0.6327171629930297,0.49798082276734934
Health Care,BMY,Bristol Myers Squibb,HUM,Humana,1005,0.1684339267448254,7.811787382507795e-08,-0.6774013629589228,-0.710604078084772,-0.6441986478330737,0.50793521810088
Health Care,MCK,McKesson Corporation,MRK,Merck & Co.,1255,0.1507808778576167,8.007988403816486e-08,-0.15964105090899466,-0.23241976921810711,-0.08686233259988221,0.8524497201082345
Health Care,A,Agilent Technologies,SYK,Stryker Corporation,1255,0.1506823608793144,8.166927917169496e-08,-0.1974067019383619,-0.2178014946805346,-0.1770119091961892,0.8208567213962394
Health Care,A,Agilent Technologies,CVS,CVS Health,1255,0.15018775969866155,9.012115136019188e-08,0.6858998263054159,0.6278134573846307,0.7439861952262011,1.9855576889771724
Health Care,A,Agilent Technologies,COR,Cencora,705,0.19956141570925104,9.134273208661251e-08,-0.014361201338270888,-0.03702757728665013,0.008305174610108358,0.9857414288287659
Health Care,DVA,DaVita,VTRS,Viatris,734,0.19429012090234182,1.1239043918647594e-07,1.1914054395532527,1.0792183257056998,1.3035925534008057,3.2917042492687134
Health Care,HCA,HCA Healthcare,HUM,Humana,1255,-0.1487206520897229,1.2046818872209269e-07,-0.33100072915933515,-0.35144338461469093,-0.31055807370397936,0.7182046453547577
Health Care,DVA,DaVita,JNJ,Johnson & Johnson,1255,0.14855639112545754,1.244253793385424e-07,-0.0782802533234631,-0.10225628470170278,-0.05430422194522341,0.9247052385097657
Health Care,IQV,IQVIA,PODD,Insulet Corporation,1255,-0.1483519547695245,1.2952612498799643e-07,-1.6640872809155205,-1.744511822519107,-1.583662739311934,0.18936341473332638
Health Care,INCY,Incyte,REGN,Regeneron Pharmaceuticals,1255,0.14818973172677702,1.3371684188201042e-07,0.7576812750463452,0.6817319281509889,0.8336306219417015,2.133323889831736
Health Care,BAX,Baxter International,SYK,Stryker Corporation,924,0.17226973695550463,1.3724620798552698e-07,-0.71983134182476,-0.7861784108592185,-0.6534842727903016,0.48683435763062016
Health Care,EW,Edwards Lifesciences,UHS,Universal Health Services,1255,-0.1479148473595017,1.411187588784322e-07,0.9597046535232936,0.9150840408557638,1.0043252661908233,2.6109252319687952
Health Care,ALGN,Align Technology,ZBH,Zimmer Biomet,1255,0.14736451405769685,1.5714546524837427e-07,0.5836792628046666,0.5566239253378931,0.6107346002714402,1.7926218391342175
Health Care,AMGN,Amgen,CAH,Cardinal Health,1255,0.14697018375619106,1.6969573796406867e-07,-0.07108261155535565,-0.11287026599001652,-0.029294957120694784,0.931384945790301
Health Care,DHR,Danaher Corporation,MRK,Merck & Co.,1255,0.14690085384074597,1.7200010587139636e-07,0.3698596185646253,0.29585624224073204,0.44386299488851855,1.447531393864624
Health Care,HUM,Humana,MRNA,Moderna,550,0.2202966182993403,1.7998036102575942e-07,0.6495254671210291,0.5562168046664303,0.7428341295756279,1.914632057547541
Health Care,JNJ,Johnson & Johnson,SYK,Stryker Corporation,1255,0.1459369674959736,2.0734235556726296e-07,-0.7967538697267845,-0.8231624865561951,-0.770345252897374,0.45078991440487337
Health Care,IQV,IQVIA,UHS,Universal Health Services,1255,0.14558976113374208,2.2171474350983672e-07,0.8174305625670798,0.7960347188831796,0.83882640625098,2.264673418773146
Health Care,COR,Cencora,TMO,Thermo Fisher Scientific,705,-0.19353480420724814,2.2352785114564896e-07,-0.04376256274686265,-0.07315255560658576,-0.014372569887139551,0.9571812009690561
Health Care,BAX,Baxter International,MOH,Molina Healthcare,924,-0.16892851296756584,2.401875387809637e-07,-0.2506779727954868,-0.31523826653298526,-0.18611767905798837,0.7782729562737013
Health Care,INCY,Incyte,MRNA,Moderna,550,-0.21803332816159646,2.4178468911530384e-07,0.9154286761452686,0.8135689557866359,1.0172883965039012,2.4978457893360124
Health Care,COR,Cencora,ISRG,Intuitive Surgical,705,0.19249045172765927,2.6028682153943904e-07,-0.8875095809979929,-0.9112190017571067,-0.8638001602388792,0.4116797321819554
Health Care,HCA,HCA Healthcare,WST,West Pharmaceutical Services,1255,0.14444942107079609,2.760022369116396e-07,-1.028935503647423,-1.045156242556263,-1.012714764738583,0.3573871955199716
Health Care,DGX,Quest Diagnostics,MOH,Molina Healthcare,1255,0.14396086374796344,3.029983952697088e-07,-0.267047381886179,-0.32178606536099374,-0.21230869841136427,0.7656367932905224
Health Care,MRK,Merck & Co.,TECH,Bio-Techne,1255,-0.14387609960466272,3.0793438450584935e-07,-1.0370623353382122,-1.1214377739806989,-0.9526868966957256,0.35449453991668184
Health Care,GILD,Gilead Sciences,WAT,Waters Corporation,1255,0.14364445119374153,3.2182250050895396e-07,-0.2988323441410321,-0.391949489328819,-0.2057151989532452,0.7416837466374141
Health Care,CNC,Centene Corporation,UHS,Universal Health Services,1050,0.15589389043642343,3.842681440423227e-07,0.01693402316668699,-0.003987779356045808,0.03785582568941979,1.0170782165115935
Health Care,DHR,Danaher Corporation,GEHC,GE HealthCare,705,0.1895338353437338,3.9873294332503646e-07,0.720921042679973,0.6965399196826295,0.7453021656773166,2.0563263029896395
Health Care,HCA,HCA Healthcare,MTD,Mettler Toledo,1255,0.1423932580365887,4.079190840315113e-07,-0.858193298350777,-0.8725802461225967,-0.8438063505789573,0.4239273010025405
Health Care,ALGN,Align Technology,VTRS,Viatris,734,0.18523330732951376,4.334122963578279e-07,2.265419536641839,2.1538981444497862,2.376940928833892,9.635166058493018
Health Care,TECH,Bio-Techne,ZBH,Zimmer Biomet,1255,0.14200698732105918,4.3871436346001675e-07,1.0733767183144585,1.044705125241785,1.102048311387132,2.9252405549608174
Health Care,REGN,Regeneron Pharmaceuticals,WST,West Pharmaceutical Services,1255,0.14196379336425347,4.422940895596531e-07,-0.9262154627911695,-0.9535742632088333,-0.8988566623735057,0.39604974267874643
Health Care,GEHC,GE HealthCare,WAT,Waters Corporation,705,-0.18857611791763793,4.571540284289903e-07,-0.5161162780614601,-0.5444244713645751,-0.48780808475834514,0.5968339899400648
Health Care,MRNA,Moderna,MTD,Mettler Toledo,550,0.21292364638127537,4.654127476112102e-07,-1.2715575358946551,-1.3641494285907017,-1.1789656431986086,0.280394556907575
Health Care,EW,Edwards Lifesciences,PFE,Pfizer,1129,-0.14906039762901094,4.876689869580456e-07,0.9108184309596717,0.8355397296349032,0.9860971322844403,2.4863566121229153
Health Care,CRL,Charles River Laboratories,GILD,Gilead Sciences,924,0.1641203777298589,5.272411459050468e-07,0.2707266558673917,0.14805669982708908,0.3933966119076943,1.310916690020679
Health Care,ABBV,AbbVie,CI,Cigna,1255,0.1408838536079628,5.41515390516594e-07,0.6488681812891439,0.5797866465805565,0.7179497159977314,1.913374010516379
Health Care,CAH,Cardinal Health,HCA,HCA Healthcare,1255,-0.14069448833265158,5.609918233801719e-07,0.35215579011407905,0.30202109367899765,0.40229048654916044,1.4221300602658515
Health Care,DVA,DaVita,RVTY,Revvity,705,0.1866611749337995,5.996334548465087e-07,-1.0742276929531056,-1.1217120129362355,-1.0267433729699758,0.34156144377362807
Health Care,ABBV,AbbVie,UNH,UnitedHealth Group,1255,-0.13972877439663203,6.71280014444453e-07,0.1990745631560006,0.11819710375928737,0.27995202255271384,1.2202729499101304
Health Care,DXCM,Dexcom,MOH,Molina Healthcare,1255,-0.13970939226422233,6.736941857410826e-07,1.415551348355628,1.3515192168923238,1.479583479818932,4.1187567098073306
Health Care,ALGN,Align Technology,AMGN,Amgen,1255,-0.138766954303244,8.017120917525535e-07,0.650741556132218,0.6070495743147312,0.6944335379497047,1.9169618368755938
Health Care,COR,Cencora,IDXX,Idexx Laboratories,705,0.18440496894059877,8.225428823565368e-07,-0.473236581731263,-0.4966598747953816,-0.4498132886671444,0.6229826674238218
Health Care,AMGN,Amgen,SOLV,Solventum,584,0.2021720413652147,8.384457168624023e-07,0.3178420813667637,0.22601464537528196,0.4096695173582454,1.3741592387432338
Health Care,CAH,Cardinal Health,WST,West Pharmaceutical Services,1255,0.13822899226046872,8.849621695092448e-07,-0.6767797135333439,-0.7287271439401939,-0.6248322831264939,0.5082510739030609
Health Care,ALGN,Align Technology,PFE,Pfizer,1129,0.145645129627823,8.897768324507765e-07,1.129433350341674,1.076278666005973,1.182588034677375,3.093902844327774
Health Care,BIIB,Biogen,IDXX,Idexx Laboratories,1255,-0.13764684078647063,9.84404265645667e-07,-1.1571943909305797,-1.1854691893508635,-1.128919592510296,0.31436693550366984
Health Care,DXCM,Dexcom,UNH,UnitedHealth Group,1255,-0.13725297995520527,1.0576851927442969e-06,1.2714104509201545,1.2220166110999626,1.3208042907403463,3.5658785137242885
Health Care,ISRG,Intuitive Surgical,RVTY,Revvity,705,0.18237895441621027,1.0889377689500464e-06,0.48546080472707404,0.43678605242549545,0.5341355570286527,1.6249236088318602
Health Care,GEHC,GE HealthCare,RVTY,Revvity,705,0.18198263480929575,1.1499544403185264e-06,-0.8210442162579829,-0.8731945750866731,-0.7688938574292926,0.43997198864888226
Health Care,HCA,HCA Healthcare,INCY,Incyte,1255,0.13672399588825535,1.1643978368141763e-06,-0.8604013159025985,-0.9360242372323934,-0.7847783945728036,0.42299229471624905
