Date,ABNB,AMZN,APTV,AZO,BBY,BKNG,CCL,CMG,CZR,DASH,DECK,DHI,DPZ,DRI,EBAY,EXPE,F,GM,GPC,GRMN,HAS,HD,HLT,KMX,LEN,LKQ,LOW,LULU,LVS,MAR,MCD,MGM,MHK,NCLH,NKE,NVR,ORLY,PHM,POOL,RCL,RL,ROST,SBUX,TJX,TPR,TSCO,TSLA,ULTA,WSM,WYNN,YUM
2022-09-08,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-09,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-12,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-13,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-14,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-15,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-16,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-19,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-20,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-21,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-22,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-23,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-26,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-27,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-28,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-29,1.83,1.15,1.79,130.95,7.920000000000001,76.50999999999999,-5.6,27.6,-6.880000000000001,-1.95,16.25,15.57,12.81,7.19,3.99,6.08,1.4500000000000002,6.55,7.73,5.51,4.89,16.27,3.5,4.96,15.280000000000001,3.9800000000000004,12.69,8.670000000000002,-1.4100000000000001,5.34,9.82,0.19,15.09,-7.08,3.5300000000000002,415.74,31.660000000000004,8.89,19.0,-16.340000000000003,7.930000000000001,4.15,3.15,2.99,3.4400000000000004,9.059999999999999,3.3,21.349999999999998,16.11,-4.640000000000001,4.34
2022-09-30,2.4000000000000004,1.0099999999999998,2.69,130.95,7.920000000000001,91.84,-5.6,30.090000000000003,-5.54,-2.42,16.39,16.54,12.36,7.19,4.09,6.6,1.83,6.7,8.08,5.34,4.35,16.27,4.029999999999999,4.96,15.280000000000001,3.9299999999999997,12.69,8.670000000000002,-1.23,6.039999999999999,9.74,-1.23,14.48,-5.55,3.5300000000000002,447.81,32.76,9.76,19.27,-11.170000000000002,7.539999999999999,4.15,2.96,2.99,3.41,9.209999999999999,3.7299999999999995,21.349999999999998,16.11,-4.6,4.21
